"","Pfam_id","Subject_ID","Num_q_local","aa_length","Pfam_name","HMMER_score","biasq","c_value","i_value","hmmfrom","hmmto","alifrom","alito","envfrom","envto","acc"
"1657","PF13549.8","lclSHK329081",1097,385,"ATP-grasp_domain","55.6","1.7","1.4e-18","5.2e-15","10","222","3","214","1","214","0.82"
"1658","PF13549.8","lclACB403881",1098,379,"ATP-grasp_domain","47.7","0.5","3.5e-16","1.3e-12","11","222","2","210","1","210","0.83"
"1659","PF13549.8","lclADC900901",1099,382,"ATP-grasp_domain","51.2","1.8","2.3e-17","1.1e-13","10","222","3","214","1","214","0.83"
"1660","PF13549.8","lclWP0226713711",1100,401,"ATP-grasp_domain","39.8","0.1","8.8e-14","3.4e-10","10","121","3","115","1","147","0.77"
"1661","PF13549.8","lclAHE957471",1101,382,"ATP-grasp_domain","48.4","0.2","1.7e-16","8e-13","10","142","3","138","1","166","0.86"
"1662","PF13549.8","lclAGH935371",1102,382,"ATP-grasp_domain","49.1","1.1","1.1e-16","5e-13","10","222","3","214","1","214","0.83"
"1663","PF13549.8","lclRLJ698961",1103,385,"ATP-grasp_domain","57.7","0.6","2.4e-19","1.1e-15","10","222","3","214","1","214","0.87"
"1664","PF13549.8","lclAHF969451",1104,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1665","PF13549.8","lclAHF972861",1105,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1666","PF13549.8","lclSDC396751",1106,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1667","PF13549.8","lclSDC501491",1107,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1668","PF13549.8","lclSDD052291",1108,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1669","PF13549.8","lclAHF969241",1109,386,"ATP-grasp_domain","30.5","0.1","3.8e-11","2.4e-07","11","222","4","214","1","214","0.78"
"1670","PF13549.8","lclSDC528091",1112,386,"ATP-grasp_domain","30.5","0.1","3.8e-11","2.4e-07","11","222","4","214","1","214","0.78"
"1671","PF13549.8","lclSNZ119751",1113,384,"ATP-grasp_domain","58.0","1.4","1.9e-19","9.3e-16","10","222","3","214","1","214","0.78"
"1672","PF13549.8","lclAEA343661",1114,402,"ATP-grasp_domain","37.4","0.1","4e-13","1.9e-09","10","122","3","116","1","142","0.82"
"1673","PF13549.8","lclWP0355874651",1115,403,"ATP-grasp_domain","38.2","0.1","2.2e-13","1.1e-09","10","121","3","115","1","147","0.79"
"1674","PF13549.8","lclWP0252094331",1116,401,"ATP-grasp_domain","39.4","0.1","9.8e-14","4.7e-10","10","122","3","116","1","142","0.82"
"1675","PF13549.8","lclWP0113889661",1117,399,"ATP-grasp_domain","46.3","0.1","5.6e-16","3.6e-12","11","221","4","227","1","228","0.82"
"1676","PF13549.8","lclAKS239151",1118,396,"ATP-grasp_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","PF13549.8","lclABB443281",1119,391,"ATP-grasp_domain","40.3","0.2","5.1e-14","2.5e-10","11","220","4","217","1","218","0.81"
"1678","PF13549.8","lclAAR343841",1120,385,"ATP-grasp_domain","51.9","0.1","1.1e-17","6.9e-14","11","221","4","216","1","217","0.84"
"1679","PF13549.8","lclOSS413551",1121,386,"ATP-grasp_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","PF13549.8","lclABB309711",1122,385,"ATP-grasp_domain","46.9","0.1","3.5e-16","2.2e-12","11","221","4","216","1","217","0.85"
"1681","PF13549.8","lclOSS412781",1123,403,"ATP-grasp_domain","55.0","0.8","1.6e-18","7.7e-15","10","222","3","216","1","216","0.82"
"1682","PF13549.8","lclABB322981",1124,387,"ATP-grasp_domain","34.7","0.0","1.9e-12","1.2e-08","11","219","4","215","1","217","0.74"
"1683","PF13549.8","lclADO462551",1125,383,"ATP-grasp_domain","60.9","1.3","2.5e-20","1.2e-16","10","222","3","214","1","214","0.83"
"1684","PF13549.8","lclABB324871",1126,386,"ATP-grasp_domain","28.8","0.0","1.2e-10","8e-07","11","126","4","121","1","163","0.78"
"1685","PF13549.8","lclCAR512631",1127,388,"ATP-grasp_domain","38.4","2.7","1.9e-13","9.3e-10","11","220","4","216","2","218","0.83"
"1686","PF13549.8","lclACL618561",1128,392,"ATP-grasp_domain","46.7","0.0","4.1e-16","2.6e-12","11","220","4","216","2","218","0.77"
"1687","PF13549.8","lclACL561301",1129,398,"ATP-grasp_domain","34.9","0.5","1.6e-12","1.1e-08","11","220","4","226","1","228","0.78"
"1688","PF13549.8","lclABK442551",1130,388,"ATP-grasp_domain","47.8","2.4","1.9e-16","1.2e-12","11","221","4","217","1","218","0.79"
"1689","PF13549.8","lclAGA891131",1131,386,"ATP-grasp_domain","30.9","0.6","3.7e-11","1.8e-07","11","137","4","134","2","169","0.80"
"1690","PF13549.8","lclSPP635431",1132,392,"ATP-grasp_domain","43.5","0.3","5.4e-15","2.6e-11","11","220","4","219","2","221","0.82"
"1691","PF13549.8","lclALA571321",1133,392,"ATP-grasp_domain","43.2","0.1","6.3e-15","3e-11","11","220","4","219","2","221","0.84"
"1692","PF13549.8","lclCUQ651981",1134,392,"ATP-grasp_domain","43.6","0.1","5e-15","2.4e-11","11","220","4","219","2","221","0.83"
"1693","PF13549.8","lclSLM479771",1135,392,"ATP-grasp_domain","43.1","0.0","7.2e-15","3.4e-11","11","220","4","219","2","221","0.82"
"1694","PF13549.8","lclCBK406061",1136,392,"ATP-grasp_domain","43.8","0.2","4.3e-15","2.1e-11","11","220","4","219","2","221","0.84"
"1695","PF13549.8","lclQBH127181",1137,409,"ATP-grasp_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","PF13549.8","lclWP1119599091",1138,409,"ATP-grasp_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","PF13549.8","lclAKS239211",1218,416,"ATP-grasp_domain","29.5","0.5","1e-10","4.8e-07","10","221","3","211","1","212","0.82"
"1698","PF13549.8","lclWP0113919381",1219,417,"ATP-grasp_domain","45.4","0.3","1.4e-15","6.9e-12","10","221","4","209","2","210","0.76"
"1699","PF13549.8","lclBAT715911",1220,389,"ATP-grasp_domain","57.5","1.2","2.8e-19","1.3e-15","11","221","4","217","2","218","0.79"
"1700","PF13549.8","lclACO036171",1221,388,"ATP-grasp_domain","46.3","0.9","7.6e-16","3.7e-12","11","220","4","216","2","218","0.83"
"1701","PF13549.8","lclBAJ508911",1222,374,"ATP-grasp_domain","55.4","2.2","1.2e-18","5.7e-15","10","222","4","211","2","211","0.89"
"1702","PF13549.8","lclADU973711",1223,389,"ATP-grasp_domain","68.8","0.2","1.5e-22","4.8e-19","11","220","4","216","2","218","0.87"
"1703","PF13549.8","lclADY728291",1224,389,"ATP-grasp_domain","60.3","0.3","5e-20","1.9e-16","11","220","4","216","2","218","0.86"
"1704","PF13549.8","lclCCC815721",1225,387,"ATP-grasp_domain","44.6","2.0","3.6e-15","1.2e-11","9","221","7","216","3","217","0.73"
"1705","PF13549.8","lclACN997011",1226,388,"ATP-grasp_domain","44.2","0.7","3.2e-15","1.5e-11","11","220","4","216","2","218","0.81"
"1706","PF13549.8","lclSPP635431",1228,392,"ATP-grasp_domain","43.5","0.3","5.4e-15","2.6e-11","11","220","4","219","2","221","0.82"
"1707","PF13549.8","lclACB403881",1229,379,"ATP-grasp_domain","47.7","0.5","3.5e-16","1.3e-12","11","222","2","210","1","210","0.83"
"1708","PF13549.8","lclKAA02579331",1230,393,"ATP-grasp_domain","37.1","0.6","4.7e-13","2.3e-09","11","142","4","141","1","159","0.81"
"1709","PF13549.8","lclSHK329081",1231,385,"ATP-grasp_domain","55.6","1.7","1.4e-18","5.2e-15","10","222","3","214","1","214","0.82"
"1710","PF13549.8","lclACD909751",1232,392,"ATP-grasp_domain","40.8","1.6","2.6e-14","1.7e-10","11","221","4","221","2","222","0.74"
"1711","PF13549.8","lclAHF969451",1233,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1712","PF13549.8","lclAHF972861",1234,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1713","PF13549.8","lclSDC396751",1235,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1714","PF13549.8","lclSDC501491",1236,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1715","PF13549.8","lclSDD052291",1237,401,"ATP-grasp_domain","55.9","1.3","1e-18","4e-15","10","222","3","216","1","216","0.80"
"1716","PF13549.8","lclADO462551",1238,383,"ATP-grasp_domain","60.9","1.3","2.5e-20","1.2e-16","10","222","3","214","1","214","0.83"
"1717","PF13549.8","lclCUQ651981",1239,392,"ATP-grasp_domain","43.6","0.1","5e-15","2.4e-11","11","220","4","219","2","221","0.83"
"1718","PF13549.8","lclAKS239151",1240,396,"ATP-grasp_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","PF13549.8","lclABB309711",1241,385,"ATP-grasp_domain","46.9","0.1","3.5e-16","2.2e-12","11","221","4","216","1","217","0.85"
"1720","PF13549.8","lclAAR343841",1242,385,"ATP-grasp_domain","51.9","0.1","1.1e-17","6.9e-14","11","221","4","216","1","217","0.84"
"1721","PF13549.8","lclALA571321",1243,392,"ATP-grasp_domain","43.2","0.1","6.3e-15","3e-11","11","220","4","219","2","221","0.84"
"1722","PF13549.8","lclSNZ119751",1244,384,"ATP-grasp_domain","58.0","1.4","1.9e-19","9.3e-16","10","222","3","214","1","214","0.78"
"1723","PF13549.8","lclADC900901",1245,382,"ATP-grasp_domain","51.2","1.8","2.3e-17","1.1e-13","10","222","3","214","1","214","0.83"
"1724","PF13549.8","lclCAR512631",1246,388,"ATP-grasp_domain","38.4","2.7","1.9e-13","9.3e-10","11","220","4","216","2","218","0.83"
"1725","PF13549.8","lclCBK406061",1247,392,"ATP-grasp_domain","43.8","0.2","4.3e-15","2.1e-11","11","220","4","219","2","221","0.84"
"1726","PF13549.8","lclWP0108810491",1248,385,"ATP-grasp_domain","58.7","1.5","1.4e-19","5.6e-16","10","222","3","214","1","214","0.86"
"1727","PF13549.8","lclABB322981",1249,387,"ATP-grasp_domain","34.7","0.0","1.9e-12","1.2e-08","11","219","4","215","1","217","0.74"
"1728","PF13549.8","lclAHE957471",1250,382,"ATP-grasp_domain","48.4","0.2","1.7e-16","8e-13","10","142","3","138","1","166","0.86"
"1729","PF13549.8","lclSLM479771",1251,392,"ATP-grasp_domain","43.1","0.0","7.2e-15","3.4e-11","11","220","4","219","2","221","0.82"
"1730","PF13549.8","lclPWW821821",1252,391,"ATP-grasp_domain","41.0","1.6","2.3e-14","1.4e-10","11","221","4","221","2","222","0.74"
"1731","PF13549.8","lclABB443281",1253,391,"ATP-grasp_domain","40.3","0.2","5.1e-14","2.5e-10","11","220","4","217","1","218","0.81"
"1732","PF13549.8","lclRLJ698961",1254,385,"ATP-grasp_domain","57.7","0.6","2.4e-19","1.1e-15","10","222","3","214","1","214","0.87"
"1733","PF13549.8","lclWP0109320721",1255,392,"ATP-grasp_domain","34.4","2.5","2.3e-12","1.5e-08","11","221","4","221","2","222","0.73"
"1734","PF13549.8","lclABB324871",1256,386,"ATP-grasp_domain","28.8","0.0","1.2e-10","8e-07","11","126","4","121","1","163","0.78"
"1735","PF13549.8","lclMWV546441",1257,391,"ATP-grasp_domain","39.7","2.5","5.8e-14","3.7e-10","11","221","4","221","2","222","0.73"
"1736","PF13549.8","lclWP1188305191",1258,392,"ATP-grasp_domain","39.3","0.7","7.5e-14","4.8e-10","10","222","3","222","1","222","0.77"
"1737","PF13549.8","lclAGA891131",1259,386,"ATP-grasp_domain","30.9","0.6","3.7e-11","1.8e-07","11","137","4","134","2","169","0.80"
"1738","PF13549.8","lclOSS412781",1260,403,"ATP-grasp_domain","55.0","0.8","1.6e-18","7.7e-15","10","222","3","216","1","216","0.82"
"1739","PF13549.8","lclWP0226713711",1262,401,"ATP-grasp_domain","39.8","0.1","8.8e-14","3.4e-10","10","121","3","115","1","147","0.77"
"1740","PF13549.8","lclWP0355874651",1263,403,"ATP-grasp_domain","38.2","0.1","2.2e-13","1.1e-09","10","121","3","115","1","147","0.79"
"1741","PF13549.8","lclWP0109327671",1264,398,"ATP-grasp_domain","35.7","0.1","9.9e-13","6.3e-09","14","222","8","210","3","210","0.84"
"1742","PF13549.8","lclABK442551",1265,388,"ATP-grasp_domain","47.8","2.4","1.9e-16","1.2e-12","11","221","4","217","1","218","0.79"
"1743","PF13549.8","lclACD902991",1266,398,"ATP-grasp_domain","37.2","0.0","3.3e-13","2.1e-09","15","222","9","210","3","210","0.80"
"1744","PF13549.8","lclWP0252094331",1269,401,"ATP-grasp_domain","39.4","0.1","9.8e-14","4.7e-10","10","122","3","116","1","142","0.82"
"1745","PF13549.8","lclAEA343661",1270,402,"ATP-grasp_domain","37.4","0.1","4e-13","1.9e-09","10","122","3","116","1","142","0.82"
"1746","PF13549.8","lclAGH935371",1271,382,"ATP-grasp_domain","49.1","1.1","1.1e-16","5e-13","10","222","3","214","1","214","0.83"
"1747","PF13549.8","lclMWV542801",1274,398,"ATP-grasp_domain","38.4","0.1","2e-13","9.4e-10","14","222","8","210","3","210","0.78"
"1748","PF13549.8","lclPWW830961",1275,398,"ATP-grasp_domain","41.9","0.2","1.6e-14","7.6e-11","13","222","7","210","3","210","0.84"
"1749","PF13549.8","lclQBH127181",1276,409,"ATP-grasp_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","PF13549.8","lclWP1119599091",1277,409,"ATP-grasp_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751","PF13549.8","lclCUQ652041",1280,399,"ATP-grasp_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","PF13549.8","lclWP0113889661",1281,399,"ATP-grasp_domain","46.3","0.1","5.6e-16","3.6e-12","11","221","4","227","1","228","0.82"
"1753","PF13549.8","lclOSS413551",1285,386,"ATP-grasp_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","PF13549.8","lclACL618561",1286,392,"ATP-grasp_domain","46.7","0.0","4.1e-16","2.6e-12","11","220","4","216","2","218","0.77"
"1755","PF13549.8","lclACL561301",1287,398,"ATP-grasp_domain","34.9","0.5","1.6e-12","1.1e-08","11","220","4","226","1","228","0.78"
"1756","PF13549.8","lclSDC528091",1288,386,"ATP-grasp_domain","30.5","0.1","3.8e-11","2.4e-07","11","222","4","214","1","214","0.78"
"1757","PF13549.8","lclAHF969241",1289,386,"ATP-grasp_domain","30.5","0.1","3.8e-11","2.4e-07","11","222","4","214","1","214","0.78"
"1758","PF13549.8","lclWP0146262501",1388,900,"ATP-grasp_domain","295.6","0.3","8.4e-92","2e-88","2","222","485","706","484","706","0.99"
"1759","PF13607.8","lclWP0109327661",943,610,"Succinyl-CoA_ligase_like_flavodoxin_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760","PF13607.8","lclACD902981",945,610,"Succinyl-CoA_ligase_like_flavodoxin_domain","27.8","0.0","3.9e-10","1.9e-06","2","134","168","310","167","314","0.83"
"1761","PF13607.8","lclPWW830971",946,610,"Succinyl-CoA_ligase_like_flavodoxin_domain","28.8","0.0","2e-10","9.5e-07","1","134","167","310","167","314","0.84"
"1762","PF13607.8","lclACO045021",948,616,"Succinyl-CoA_ligase_like_flavodoxin_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763","PF13607.8","lclADY728281",953,300,"Succinyl-CoA_ligase_like_flavodoxin_domain","41.3","0.0","2.6e-14","1.2e-10","1","127","151","282","151","291","0.82"
"1764","PF13607.8","lclBAJ508921",954,291,"Succinyl-CoA_ligase_like_flavodoxin_domain","51.4","0.0","2e-17","9.8e-14","2","133","147","284","146","289","0.89"
"1765","PF13607.8","lclADU973721",955,300,"Succinyl-CoA_ligase_like_flavodoxin_domain","44.8","0.0","2.3e-15","1.1e-11","1","135","151","290","151","293","0.85"
"1766","PF13607.8","lclBAT715921",956,291,"Succinyl-CoA_ligase_like_flavodoxin_domain","47.5","0.0","3.3e-16","1.6e-12","1","133","146","283","146","288","0.79"
"1767","PF13607.8","lclAHF969461",957,296,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.5","0.0","3.9e-13","1.9e-09","1","124","145","273","145","280","0.78"
"1768","PF13607.8","lclAHF972851",958,296,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.5","0.0","3.9e-13","1.9e-09","1","124","145","273","145","280","0.78"
"1769","PF13607.8","lclOSS412771",959,296,"Succinyl-CoA_ligase_like_flavodoxin_domain","38.0","0.0","2.9e-13","1.4e-09","1","127","145","276","145","281","0.80"
"1770","PF13607.8","lclSDC397211",960,296,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.5","0.0","3.9e-13","1.9e-09","1","124","145","273","145","280","0.78"
"1771","PF13607.8","lclSDC500901",961,296,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.5","0.0","3.9e-13","1.9e-09","1","124","145","273","145","280","0.78"
"1772","PF13607.8","lclSDD052771",962,296,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.5","0.0","3.9e-13","1.9e-09","1","124","145","273","145","280","0.78"
"1773","PF13607.8","lclRLJ698971",963,305,"Succinyl-CoA_ligase_like_flavodoxin_domain","36.9","0.0","4.7e-13","3e-09","1","129","147","280","147","289","0.82"
"1774","PF13607.8","lclSNZ151891",965,344,"Succinyl-CoA_ligase_like_flavodoxin_domain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","PF13607.8","lclWP0108810501",966,305,"Succinyl-CoA_ligase_like_flavodoxin_domain","39.0","0.0","1.1e-13","6.8e-10","1","129","147","280","147","289","0.77"
"1776","PF13607.8","lclSHK328771",967,293,"Succinyl-CoA_ligase_like_flavodoxin_domain","41.1","0.1","2.3e-14","1.5e-10","1","126","147","277","147","280","0.80"
"1777","PF13607.8","lclWP0252094341",968,295,"Succinyl-CoA_ligase_like_flavodoxin_domain","40.2","0.0","5.7e-14","2.7e-10","1","127","145","277","145","285","0.79"
"1778","PF13607.8","lclWP0226713701",969,295,"Succinyl-CoA_ligase_like_flavodoxin_domain","39.4","0.0","1e-13","4.9e-10","1","126","145","276","145","284","0.79"
"1779","PF13607.8","lclADO462541",970,293,"Succinyl-CoA_ligase_like_flavodoxin_domain","36.9","0.1","6.3e-13","3e-09","1","127","147","278","147","281","0.82"
"1780","PF13607.8","lclCUQ651971",971,290,"Succinyl-CoA_ligase_like_flavodoxin_domain","39.4","0.0","1e-13","4.9e-10","2","134","146","283","145","286","0.80"
"1781","PF13607.8","lclADC888351",972,341,"Succinyl-CoA_ligase_like_flavodoxin_domain","28.9","0.0","1.8e-10","8.8e-07","2","107","155","268","154","306","0.80"
"1782","PF13607.8","lclADO446081",973,344,"Succinyl-CoA_ligase_like_flavodoxin_domain","27.6","0.0","4.7e-10","2.3e-06","2","107","160","273","159","302","0.84"
"1783","PF13607.8","lclAEA343651",974,295,"Succinyl-CoA_ligase_like_flavodoxin_domain","39.6","0.0","9.2e-14","4.4e-10","1","127","145","277","145","286","0.78"
"1784","PF13607.8","lclACD894261",975,299,"Succinyl-CoA_ligase_like_flavodoxin_domain","32.4","0.1","1.1e-11","7.3e-08","1","131","154","289","154","296","0.79"
"1785","PF13607.8","lclALA571331",976,290,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.4","0.0","4.3e-13","2e-09","2","133","146","282","145","286","0.79"
"1786","PF13607.8","lclWP1188302781",977,288,"Succinyl-CoA_ligase_like_flavodoxin_domain","35.5","0.0","1.7e-12","8.2e-09","1","127","145","276","145","284","0.76"
"1787","PF13607.8","lclMWV543651",978,300,"Succinyl-CoA_ligase_like_flavodoxin_domain","33.9","0.2","5.3e-12","2.5e-08","1","131","154","289","154","296","0.77"
"1788","PF13607.8","lclSNZ119731",979,292,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.2","0.0","3.7e-13","2.4e-09","1","126","147","277","147","280","0.79"
"1789","PF13607.8","lclWP0355874671",980,295,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.8","0.0","3.3e-13","1.6e-09","1","126","145","276","145","280","0.77"
"1790","PF13607.8","lclAHF969231",981,286,"Succinyl-CoA_ligase_like_flavodoxin_domain","46.6","0.2","4.6e-16","3e-12","1","108","144","251","144","264","0.87"
"1791","PF13607.8","lclABB322971",982,296,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.7","0.0","2.7e-13","1.7e-09","1","134","144","282","144","285","0.80"
"1792","PF13607.8","lclSLM479791",983,290,"Succinyl-CoA_ligase_like_flavodoxin_domain","40.8","0.0","3.8e-14","1.8e-10","2","135","146","284","145","286","0.81"
"1793","PF13607.8","lclSDC528551",984,286,"Succinyl-CoA_ligase_like_flavodoxin_domain","47.2","0.3","3.1e-16","2e-12","1","108","144","251","144","264","0.85"
"1794","PF13607.8","lclKAA02579341",985,290,"Succinyl-CoA_ligase_like_flavodoxin_domain","50.2","0.1","4.7e-17","2.3e-13","1","131","145","280","145","287","0.80"
"1795","PF13607.8","lclABB324861",986,291,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.3","0.0","3.5e-13","2.3e-09","1","134","144","282","144","284","0.79"
"1796","PF13607.8","lclADC897881",987,295,"Succinyl-CoA_ligase_like_flavodoxin_domain","39.1","0.1","9.7e-14","6.2e-10","1","127","147","278","147","282","0.81"
"1797","PF13607.8","lclWP0113889671",988,292,"Succinyl-CoA_ligase_like_flavodoxin_domain","36.5","0.1","6.1e-13","3.9e-09","1","131","145","281","145","288","0.81"
"1798","PF13607.8","lclSHK149691",989,338,"Succinyl-CoA_ligase_like_flavodoxin_domain","26.7","0.0","8.5e-10","4.1e-06","1","107","154","268","154","306","0.80"
"1799","PF13607.8","lclAHE963921",990,339,"Succinyl-CoA_ligase_like_flavodoxin_domain","29.2","0.0","1.1e-10","6.9e-07","1","107","154","268","154","307","0.78"
"1800","PF13607.8","lclCBK406071",991,290,"Succinyl-CoA_ligase_like_flavodoxin_domain","35.1","0.1","2.1e-12","1e-08","2","136","146","285","145","287","0.80"
"1801","PF13607.8","lclSPP635411",992,290,"Succinyl-CoA_ligase_like_flavodoxin_domain","35.4","0.0","1.8e-12","8.6e-09","2","132","146","281","145","286","0.78"
"1802","PF13607.8","lclWP0113919401",993,298,"Succinyl-CoA_ligase_like_flavodoxin_domain","35.7","0.0","1.4e-12","6.8e-09","1","128","152","285","152","293","0.82"
"1803","PF13607.8","lclPWW822951",994,300,"Succinyl-CoA_ligase_like_flavodoxin_domain","33.3","0.1","8e-12","3.8e-08","1","130","154","288","154","296","0.77"
"1804","PF13607.8","lclABB443291",995,290,"Succinyl-CoA_ligase_like_flavodoxin_domain","44.6","0.3","2.6e-15","1.2e-11","1","127","145","276","145","286","0.79"
"1805","PF13607.8","lclAHE964021",996,293,"Succinyl-CoA_ligase_like_flavodoxin_domain","40.9","0.0","2.7e-14","1.7e-10","1","127","147","278","147","282","0.83"
"1806","PF13607.8","lclAKS239201",997,328,"Succinyl-CoA_ligase_like_flavodoxin_domain","29.1","0.0","1.2e-10","7.5e-07","2","96","157","254","156","305","0.86"
"1807","PF13607.8","lclAGA891141",999,295,"Succinyl-CoA_ligase_like_flavodoxin_domain","34.7","0.0","2.2e-12","1.4e-08","1","136","150","292","150","294","0.78"
"1808","PF13607.8","lclEIM647521",1000,297,"Succinyl-CoA_ligase_like_flavodoxin_domain","32.2","0.0","1.3e-11","8.5e-08","1","125","145","274","145","283","0.76"
"1809","PF13607.8","lclACL561311",1001,294,"Succinyl-CoA_ligase_like_flavodoxin_domain","31.9","0.2","1.6e-11","1e-07","1","105","145","254","145","278","0.82"
"1810","PF13607.8","lclWP0109319611",1002,300,"Succinyl-CoA_ligase_like_flavodoxin_domain","31.3","0.1","3.3e-11","1.6e-07","1","128","154","286","154","294","0.78"
"1811","PF13607.8","lclACN982811",1003,293,"Succinyl-CoA_ligase_like_flavodoxin_domain","47.9","0.0","2.4e-16","1.2e-12","1","127","147","278","147","287","0.79"
"1812","PF13607.8","lclOSS413561",1004,286,"Succinyl-CoA_ligase_like_flavodoxin_domain","41.3","0.5","2e-14","1.3e-10","1","111","144","254","144","265","0.83"
"1813","PF13607.8","lclACL618571",1005,297,"Succinyl-CoA_ligase_like_flavodoxin_domain","39.4","0.1","7.6e-14","4.8e-10","1","130","149","283","149","291","0.72"
"1814","PF13607.8","lclWP1649307821",1006,348,"Succinyl-CoA_ligase_like_flavodoxin_domain","28.3","0.0","2.7e-10","1.3e-06","2","107","162","275","161","313","0.81"
"1815","PF13607.8","lclABK442561",1007,290,"Succinyl-CoA_ligase_like_flavodoxin_domain","40.5","0.2","3.5e-14","2.3e-10","1","128","145","277","145","285","0.82"
"1816","PF13607.8","lclAKS239141",1008,305,"Succinyl-CoA_ligase_like_flavodoxin_domain","39.9","0.0","7.3e-14","3.5e-10","1","130","150","284","150","291","0.82"
"1817","PF13607.8","lclCAR512641",1009,293,"Succinyl-CoA_ligase_like_flavodoxin_domain","35.1","0.0","1.7e-12","1.1e-08","1","133","150","287","150","291","0.75"
"1818","PF13607.8","lclACO048151",1010,292,"Succinyl-CoA_ligase_like_flavodoxin_domain","46.8","0.1","5.3e-16","2.5e-12","1","134","147","285","147","289","0.82"
"1819","PF13607.8","lclAGH935361",1011,291,"Succinyl-CoA_ligase_like_flavodoxin_domain","34.0","0.1","3.6e-12","2.3e-08","1","106","147","253","147","279","0.79"
"1820","PF13607.8","lclABB309721",1012,291,"Succinyl-CoA_ligase_like_flavodoxin_domain","37.3","0.0","3.4e-13","2.2e-09","1","105","145","250","145","284","0.79"
"1821","PF13607.8","lclCCC815731",1013,293,"Succinyl-CoA_ligase_like_flavodoxin_domain","43.4","0.0","6.2e-15","3e-11","1","130","147","282","147","288","0.83"
"1822","PF13607.8","lclAAR343851",1014,291,"Succinyl-CoA_ligase_like_flavodoxin_domain","34.4","0.0","2.7e-12","1.7e-08","1","106","145","251","145","287","0.76"
"1823","PF13607.8","lclACB403891",1018,292,"Succinyl-CoA_ligase_like_flavodoxin_domain","42.4","0.0","1.3e-14","6.1e-11","1","128","147","280","147","288","0.83"
"1824","PF13607.8","lclABB305511",1029,909,"Succinyl-CoA_ligase_like_flavodoxin_domain","48.3","0.0","1.4e-16","8.8e-13","1","111","175","290","175","295","0.89"
"1825","PF13607.8","lclEIM621981",1030,906,"Succinyl-CoA_ligase_like_flavodoxin_domain","47.7","0.0","1.4e-16","1.3e-12","1","108","174","286","174","295","0.85"
"1826","PF13607.8","lclQBH127191",1032,907,"Succinyl-CoA_ligase_like_flavodoxin_domain","49.6","0.0","3.8e-17","3.6e-13","1","108","174","286","174","295","0.89"
"1827","PF13607.8","lclWP1119599071",1033,907,"Succinyl-CoA_ligase_like_flavodoxin_domain","49.6","0.0","3.8e-17","3.6e-13","1","108","174","286","174","295","0.89"
"1828","PF13607.8","lclABK461231",1035,916,"Succinyl-CoA_ligase_like_flavodoxin_domain","30.1","0.1","5.8e-11","3.7e-07","1","110","191","296","191","302","0.90"
"1829","PF13607.8","lclAGA891071",1041,920,"Succinyl-CoA_ligase_like_flavodoxin_domain","28.1","0.0","1.6e-10","1.5e-06","1","111","188","294","188","301","0.91"
"1830","PF13607.8","lclACL577141",1045,902,"Succinyl-CoA_ligase_like_flavodoxin_domain","36.1","0.1","2.8e-13","5.4e-09","1","111","176","282","176","305","0.87"
